method,task,regime,budget,split,mean_success_rate,ci95_success_rate,mean_utility,ci95_utility,mean_causal_mechanism_recall,ci95_causal_mechanism_recall,mean_spurious_dependence_rate,ci95_spurious_dependence_rate,mean_tail_failure_rate,ci95_tail_failure_rate,mean_damage_rate,ci95_damage_rate,mean_selection_cost,ci95_selection_cost,mean_regret,ci95_regret,groups,episodes_per_cell
oracle_interventional_selector,deformable_pull_policy,compound_spurious_shift,medium_budget,heldout_object,0.81145833,0.01442071,0.86021858,0.01597860,0.84634530,0.00309462,0.05932800,0.00267323,0.05315271,0.00103498,0.02908882,0.00108040,0.14125360,0.00135187,0.04576261,0.00219059,10,96
oracle_interventional_selector,deformable_pull_policy,compound_spurious_shift,small_budget,clean_budget,0.78750000,0.02985150,0.83736560,0.03337393,0.84855940,0.00274310,0.05497470,0.00234485,0.05345684,0.00223478,0.02982095,0.00134711,0.14315240,0.00134882,0.04800290,0.00495627,10,96
oracle_interventional_selector,deformable_pull_policy,compound_spurious_shift,small_budget,combined_stress,0.75729167,0.03148995,0.77964508,0.03382270,0.83658890,0.00273203,0.07774198,0.00233566,0.06349145,0.00130497,0.03504419,0.00146247,0.14907680,0.00170150,0.05398582,0.00453109,10,96
oracle_interventional_selector,deformable_pull_policy,compound_spurious_shift,small_budget,heldout_mechanism,0.78020833,0.02074299,0.81646847,0.02312468,0.84386880,0.00237388,0.06839250,0.00262330,0.06011587,0.00198656,0.03106807,0.00169451,0.14608280,0.00156116,0.04828786,0.00330645,10,96
oracle_interventional_selector,deformable_pull_policy,compound_spurious_shift,small_budget,heldout_object,0.76770833,0.02982822,0.81083302,0.03283967,0.84598450,0.00314615,0.06040710,0.00253459,0.05581022,0.00142296,0.03012219,0.00128210,0.14640720,0.00156748,0.05081255,0.00407306,10,96
oracle_interventional_selector,deformable_pull_policy,compound_spurious_shift,tiny_budget,clean_budget,0.78645833,0.02241705,0.83547802,0.02233043,0.84706850,0.00174707,0.05420826,0.00266731,0.05326336,0.00185990,0.02930710,0.00140530,0.15031800,0.00098332,0.04796793,0.00290615,10,96
oracle_interventional_selector,deformable_pull_policy,compound_spurious_shift,tiny_budget,combined_stress,0.74895833,0.01982976,0.76744979,0.02140030,0.83538640,0.00273566,0.07842334,0.00253459,0.06533734,0.00119075,0.03577521,0.00127710,0.15400600,0.00180831,0.05520783,0.00271620,10,96
oracle_interventional_selector,deformable_pull_policy,compound_spurious_shift,tiny_budget,heldout_mechanism,0.75520833,0.02709432,0.78630646,0.02867265,0.84268800,0.00181275,0.07029306,0.00203664,0.06172009,0.00174993,0.03211893,0.00176611,0.15182480,0.00156323,0.05156487,0.00337300,10,96
oracle_interventional_selector,deformable_pull_policy,compound_spurious_shift,tiny_budget,heldout_object,0.77187500,0.02366338,0.81069456,0.02462226,0.84422830,0.00311186,0.06181446,0.00234174,0.05779270,0.00113717,0.03113347,0.00111529,0.15182040,0.00178813,0.05120258,0.00304012,10,96
oracle_interventional_selector,deformable_pull_policy,counterfactual_missing,large_budget,clean_budget,0.85937500,0.01559349,0.92925414,0.01563723,0.85849490,0.00174707,0.04540135,0.00255226,0.04721480,0.00119263,0.02455696,0.00155777,0.13440560,0.00171755,0.03586915,0.00313079,10,96
oracle_interventional_selector,deformable_pull_policy,counterfactual_missing,large_budget,combined_stress,0.79791667,0.02792767,0.83603805,0.02991929,0.84401140,0.00178648,0.06961643,0.00155379,0.05920712,0.00171679,0.03145142,0.00194174,0.13649280,0.00100583,0.04709171,0.00513490,10,96
oracle_interventional_selector,deformable_pull_policy,counterfactual_missing,large_budget,heldout_mechanism,0.81250000,0.02472581,0.86175895,0.02672142,0.84851160,0.00308604,0.06148615,0.00263056,0.05453947,0.00200614,0.02838252,0.00105272,0.13671280,0.00102085,0.04449878,0.00319812,10,96
oracle_interventional_selector,deformable_pull_policy,counterfactual_missing,large_budget,heldout_object,0.84166667,0.02082100,0.90083924,0.02344885,0.85005190,0.00177335,0.05180695,0.00265253,0.05099186,0.00200518,0.02717324,0.00194396,0.13430720,0.00134979,0.04060425,0.00374280,10,96
oracle_interventional_selector,deformable_pull_policy,counterfactual_missing,medium_budget,clean_budget,0.81666667,0.02809302,0.87849136,0.03097979,0.85358710,0.00236392,0.04736107,0.00254633,0.05000692,0.00206367,0.02678451,0.00192691,0.13716080,0.00099082,0.04361168,0.00405921,10,96
oracle_interventional_selector,deformable_pull_policy,counterfactual_missing,medium_budget,combined_stress,0.76875000,0.01871218,0.80031579,0.02027773,0.84021590,0.00179962,0.07012835,0.00203475,0.06137318,0.00123822,0.03320680,0.00175660,0.14228480,0.00180305,0.05185553,0.00297330,10,96
oracle_interventional_selector,deformable_pull_policy,counterfactual_missing,medium_budget,heldout_mechanism,0.78437500,0.03575994,0.83027662,0.03732251,0.84889650,0.00272494,0.06197947,0.00262330,0.05666117,0.00134854,0.02930335,0.00169984,0.13929080,0.00102835,0.04695039,0.00492637,10,96
oracle_interventional_selector,deformable_pull_policy,counterfactual_missing,medium_budget,heldout_object,0.80000000,0.02524485,0.85270654,0.02721260,0.85101220,0.00310322,0.05399407,0.00253459,0.05311257,0.00111419,0.02869705,0.00107818,0.13961520,0.00178316,0.04714600,0.00312605,10,96
oracle_interventional_selector,deformable_pull_policy,counterfactual_missing,small_budget,clean_budget,0.80625000,0.02240672,0.86605052,0.02600502,0.85281890,0.00174707,0.04809097,0.00255226,0.04981756,0.00171588,0.02680799,0.00213547,0.14448280,0.00098332,0.04420039,0.00450992,10,96
oracle_interventional_selector,deformable_pull_policy,counterfactual_missing,small_budget,combined_stress,0.77395833,0.03348582,0.80217727,0.03603151,0.83973610,0.00236769,0.07230605,0.00264518,0.06253568,0.00123845,0.03402140,0.00144574,0.14737040,0.00178316,0.05090997,0.00570606,10,96
oracle_interventional_selector,deformable_pull_policy,counterfactual_missing,small_budget,heldout_mechanism,0.78437500,0.03678149,0.82670377,0.03830914,0.84843840,0.00181275,0.06297517,0.00203664,0.05794741,0.00204128,0.03021025,0.00131542,0.14518920,0.00135296,0.04759919,0.00408531,10,96
oracle_interventional_selector,deformable_pull_policy,counterfactual_missing,small_budget,heldout_object,0.79583333,0.01753669,0.84493165,0.01750487,0.84997870,0.00311186,0.05449657,0.00234174,0.05497667,0.00086683,0.02937594,0.00095387,0.14518480,0.00181359,0.04791930,0.00190644,10,96
oracle_interventional_selector,deformable_pull_policy,counterfactual_missing,tiny_budget,clean_budget,0.77916667,0.03786728,0.83520168,0.04053865,0.85472440,0.00173394,0.04783453,0.00271247,0.05236551,0.00140963,0.02727655,0.00180699,0.15038760,0.00172161,0.04676651,0.00490842,10,96
oracle_interventional_selector,deformable_pull_policy,counterfactual_missing,tiny_budget,combined_stress,0.74687500,0.02872073,0.77144699,0.03151768,0.83772790,0.00177335,0.07229681,0.00265253,0.06365703,0.00190240,0.03457361,0.00183463,0.15263960,0.00156966,0.05476466,0.00525850,10,96
oracle_interventional_selector,deformable_pull_policy,counterfactual_missing,tiny_budget,heldout_mechanism,0.75833333,0.02253040,0.79653017,0.02372349,0.84645190,0.00179962,0.06298453,0.00156505,0.05905061,0.00181324,0.03155576,0.00181392,0.15047080,0.00101334,0.05034276,0.00212010,10,96
oracle_interventional_selector,deformable_pull_policy,counterfactual_missing,tiny_budget,heldout_object,0.75416667,0.02494958,0.79708485,0.02668296,0.84741680,0.00274310,0.05521333,0.00234485,0.05704711,0.00180492,0.03154507,0.00112477,0.15013760,0.00157187,0.05223975,0.00370872,10,96
oracle_interventional_selector,deformable_pull_policy,iid_mechanisms,large_budget,clean_budget,0.83437500,0.02678485,0.92963371,0.03092251,0.87729250,0.00164199,0.02382084,0.00272749,0.03714074,0.00221966,0.02024687,0.00203185,0.13027800,0.00092327,0.03754318,0.00519913,10,96
oracle_interventional_selector,deformable_pull_policy,iid_mechanisms,large_budget,combined_stress,0.81666667,0.02000417,0.88407509,0.02119208,0.86651690,0.00302719,0.05121412,0.00236457,0.04765894,0.00202027,0.02443939,0.00082170,0.13448400,0.00094578,0.04206850,0.00216157,10,96
oracle_interventional_selector,deformable_pull_policy,iid_mechanisms,large_budget,heldout_mechanism,0.85312500,0.01594593,0.93123229,0.01742464,0.86979000,0.00170767,0.04083144,0.00148623,0.04474984,0.00114011,0.02274171,0.00182256,0.13240200,0.00184022,0.03702781,0.00325489,10,96
oracle_interventional_selector,deformable_pull_policy,iid_mechanisms,large_budget,heldout_object,0.84687500,0.02619034,0.93204614,0.02844352,0.87232990,0.00277093,0.03080844,0.00275229,0.04202247,0.00082498,0.02278415,0.00082735,0.13056760,0.00182852,0.03909153,0.00409277,10,96
oracle_interventional_selector,deformable_pull_policy,iid_mechanisms,medium_budget,clean_budget,0.84270833,0.02245833,0.93868757,0.02506661,0.87838300,0.00165512,0.02251776,0.00144120,0.03770322,0.00186972,0.01918796,0.00200570,0.13486000,0.00093077,0.03592117,0.00385484,10,96
oracle_interventional_selector,deformable_pull_policy,iid_mechanisms,medium_budget,combined_stress,0.79062500,0.03555211,0.85293164,0.03913501,0.86311690,0.00276269,0.04846324,0.00202183,0.04903285,0.00170115,0.02785906,0.00145879,0.13890120,0.00158339,0.04652964,0.00492707,10,96
oracle_interventional_selector,deformable_pull_policy,iid_mechanisms,medium_budget,heldout_mechanism,0.83125000,0.02014261,0.90814518,0.02190252,0.86916970,0.00314672,0.03926256,0.00256422,0.04523088,0.00207382,0.02284008,0.00099427,0.13520600,0.00096830,0.03986138,0.00274989,10,96
oracle_interventional_selector,deformable_pull_policy,iid_mechanisms,medium_budget,heldout_object,0.82291667,0.02739183,0.90691655,0.02847136,0.87228500,0.00168140,0.02973276,0.00146371,0.04291354,0.00165891,0.02248190,0.00153122,0.13450080,0.00158579,0.03960839,0.00402988,10,96
oracle_interventional_selector,deformable_pull_policy,iid_mechanisms,small_budget,clean_budget,0.82604167,0.01640407,0.91235170,0.01854138,0.87363390,0.00277939,0.02703906,0.00201684,0.04117343,0.00170214,0.02213936,0.00114818,0.13830640,0.00134190,0.04096881,0.00298577,10,96
oracle_interventional_selector,deformable_pull_policy,iid_mechanisms,small_budget,combined_stress,0.79583333,0.03180460,0.85620173,0.03454125,0.86425900,0.00168140,0.05083054,0.00146371,0.05112936,0.00236780,0.02645831,0.00189784,0.14251240,0.00134383,0.04474128,0.00406399,10,96
oracle_interventional_selector,deformable_pull_policy,iid_mechanisms,small_budget,heldout_mechanism,0.80729167,0.01857555,0.87907029,0.01972575,0.86613140,0.00275866,0.03804666,0.00148623,0.04487702,0.00103121,0.02576721,0.00103533,0.14363200,0.00096080,0.04444897,0.00311116,10,96
oracle_interventional_selector,deformable_pull_policy,iid_mechanisms,small_budget,heldout_object,0.81666667,0.01977128,0.89854728,0.02190195,0.87287340,0.00303443,0.03402666,0.00145246,0.04190901,0.00132226,0.02162002,0.00123109,0.14259800,0.00093828,0.04072330,0.00313498,10,96
oracle_interventional_selector,deformable_pull_policy,iid_mechanisms,tiny_budget,clean_budget,0.82083333,0.02450000,0.90903348,0.02529992,0.87609730,0.00234938,0.02485962,0.00237869,0.04090967,0.00112604,0.02072885,0.00144249,0.14613080,0.00175498,0.03802937,0.00317613,10,96
oracle_interventional_selector,deformable_pull_policy,iid_mechanisms,tiny_budget,combined_stress,0.79166667,0.02546406,0.84955210,0.02853229,0.86280870,0.00318207,0.05250010,0.00236802,0.05034500,0.00151091,0.02683270,0.00136910,0.15050160,0.00134315,0.04618336,0.00406568,10,96
oracle_interventional_selector,deformable_pull_policy,iid_mechanisms,tiny_budget,heldout_mechanism,0.79375000,0.03480827,0.86021632,0.03700653,0.86610350,0.00169453,0.04093542,0.00147497,0.04923505,0.00138142,0.02585284,0.00188963,0.14763160,0.00181832,0.04433656,0.00453659,10,96
oracle_interventional_selector,deformable_pull_policy,iid_mechanisms,tiny_budget,heldout_object,0.80312500,0.03449416,0.87899027,0.03525202,0.86806800,0.00165512,0.03161982,0.00271987,0.04493660,0.00151634,0.02440330,0.00113496,0.14546840,0.00134250,0.04407487,0.00362393,10,96
oracle_interventional_selector,deformable_pull_policy,intervention_gap,large_budget,clean_budget,0.83437500,0.01935699,0.90142961,0.02145201,0.85756410,0.00277093,0.04446090,0.00275229,0.04827466,0.00110593,0.02643523,0.00108044,0.13293800,0.00182852,0.04131616,0.00284786,10,96
oracle_interventional_selector,deformable_pull_policy,intervention_gap,large_budget,combined_stress,0.80104167,0.02729868,0.84211000,0.02963783,0.84621170,0.00320166,0.06895858,0.00257025,0.05722118,0.00221063,0.03043297,0.00101942,0.13681440,0.00096080,0.04710294,0.00347956,10,96
oracle_interventional_selector,deformable_pull_policy,intervention_gap,large_budget,heldout_mechanism,0.82500000,0.02614609,0.87814736,0.02915324,0.85224280,0.00275076,0.05853870,0.00255822,0.05466087,0.00120985,0.02735495,0.00172526,0.13550800,0.00180315,0.04143918,0.00346965,10,96
oracle_interventional_selector,deformable_pull_policy,intervention_gap,large_budget,heldout_object,0.81145833,0.02366338,0.87119987,0.02605173,0.85313210,0.00276269,0.04950210,0.00236116,0.04964573,0.00138620,0.02806673,0.00127670,0.13593200,0.00134456,0.04517305,0.00361663,10,96
oracle_interventional_selector,deformable_pull_policy,intervention_gap,medium_budget,clean_budget,0.82291667,0.02317889,0.88941426,0.02437099,0.85750520,0.00168140,0.04337322,0.00146371,0.04878228,0.00155951,0.02587675,0.00185608,0.13686320,0.00158579,0.04130052,0.00338103,10,96
oracle_interventional_selector,deformable_pull_policy,intervention_gap,medium_budget,combined_stress,0.79166667,0.03249608,0.82906892,0.03420599,0.84446370,0.00172080,0.07122550,0.00202469,0.05762897,0.00162846,0.03132740,0.00186492,0.14297600,0.00134614,0.04784434,0.00398574,10,96
oracle_interventional_selector,deformable_pull_policy,intervention_gap,medium_budget,heldout_mechanism,0.80625000,0.01557863,0.85370083,0.01470904,0.84767170,0.00174707,0.06078702,0.00234801,0.05453641,0.00181663,0.02997425,0.00141300,0.14005640,0.00098332,0.04537123,0.00167998,10,96
oracle_interventional_selector,deformable_pull_policy,intervention_gap,medium_budget,heldout_object,0.80729167,0.02709432,0.86445178,0.02939155,0.85473920,0.00170767,0.05224362,0.00202323,0.05263291,0.00104686,0.02694591,0.00206868,0.13920840,0.00184022,0.04372587,0.00420195,10,96
oracle_interventional_selector,deformable_pull_policy,intervention_gap,small_budget,clean_budget,0.80208333,0.02257147,0.86570230,0.02597152,0.85690290,0.00318207,0.04664652,0.00201921,0.04829647,0.00139206,0.02541013,0.00127440,0.14428000,0.00134315,0.04434827,0.00360557,10,96
oracle_interventional_selector,deformable_pull_policy,intervention_gap,small_budget,combined_stress,0.74895833,0.02183088,0.78156268,0.02351279,0.84695120,0.00170767,0.07114420,0.00257025,0.06183873,0.00151586,0.03164067,0.00167969,0.14655560,0.00172982,0.05172926,0.00310087,10,96
oracle_interventional_selector,deformable_pull_policy,intervention_gap,small_budget,heldout_mechanism,0.77083333,0.01900688,0.81554402,0.02039367,0.84878020,0.00173394,0.06072432,0.00255822,0.05533892,0.00103146,0.02996457,0.00192693,0.14685000,0.00134699,0.04924872,0.00361869,10,96
oracle_interventional_selector,deformable_pull_policy,intervention_gap,small_budget,heldout_object,0.77604167,0.03210174,0.83067057,0.03418953,0.85387160,0.00301998,0.05168772,0.00269719,0.05296288,0.00208765,0.02729560,0.00091525,0.14407240,0.00095329,0.04772136,0.00375456,10,96
oracle_interventional_selector,deformable_pull_policy,intervention_gap,tiny_budget,clean_budget,0.78125000,0.03416362,0.83875336,0.03591279,0.85397420,0.00165512,0.04464768,0.00259473,0.05183031,0.00161244,0.02783398,0.00166807,0.14742240,0.00093077,0.04788800,0.00487878,10,96
oracle_interventional_selector,deformable_pull_policy,intervention_gap,tiny_budget,combined_stress,0.75937500,0.02796909,0.79010089,0.03007704,0.84291020,0.00321101,0.07059316,0.00269719,0.06065289,0.00221740,0.03260930,0.00090186,0.15306440,0.00095329,0.05255196,0.00328732,10,96
oracle_interventional_selector,deformable_pull_policy,intervention_gap,tiny_budget,heldout_mechanism,0.76354167,0.02020001,0.80529558,0.02214051,0.85036370,0.00172080,0.06019188,0.00272038,0.05869944,0.00092080,0.02993667,0.00177193,0.15097000,0.00180819,0.04925905,0.00272704,10,96
oracle_interventional_selector,deformable_pull_policy,intervention_gap,tiny_budget,heldout_object,0.76666667,0.02090979,0.81549753,0.02204737,0.84927690,0.00235432,0.05066208,0.00236457,0.05443756,0.00118809,0.03005597,0.00120025,0.15106520,0.00173812,0.05068397,0.00335033,10,96
oracle_interventional_selector,deformable_pull_policy,material_shift,large_budget,clean_budget,0.83020833,0.02454722,0.90964269,0.02647866,0.86800450,0.00319992,0.03622854,0.00142994,0.04459483,0.00124922,0.02278125,0.00115120,0.13092560,0.00175073,0.04117329,0.00336363,10,96
oracle_interventional_selector,deformable_pull_policy,material_shift,large_budget,combined_stress,0.80520833,0.02318888,0.85759250,0.02531090,0.85582820,0.00168140,0.05881942,0.00146371,0.05434889,0.00190175,0.02857353,0.00182711,0.13433120,0.00158579,0.04536718,0.00350252,10,96
oracle_interventional_selector,deformable_pull_policy,material_shift,large_budget,heldout_mechanism,0.83437500,0.02643676,0.90044549,0.02980872,0.86050200,0.00315551,0.04843674,0.00235780,0.04765655,0.00220022,0.02597970,0.00112020,0.13465040,0.00096080,0.04191897,0.00361237,10,96
oracle_interventional_selector,deformable_pull_policy,material_shift,large_budget,heldout_object,0.85208333,0.01661448,0.92957650,0.01703732,0.86724400,0.00235298,0.04201554,0.00145246,0.04434729,0.00156956,0.02241922,0.00137755,0.13361640,0.00093828,0.03606428,0.00186940,10,96
oracle_interventional_selector,deformable_pull_policy,material_shift,medium_budget,clean_budget,0.82916667,0.02156406,0.90572889,0.02433865,0.86629360,0.00277513,0.03612606,0.00259473,0.04468379,0.00173485,0.02428550,0.00117153,0.13550760,0.00174650,0.04181446,0.00380244,10,96
oracle_interventional_selector,deformable_pull_policy,material_shift,medium_budget,combined_stress,0.78437500,0.01492575,0.83564209,0.01541907,0.85663030,0.00276269,0.06087094,0.00257632,0.05414825,0.00191265,0.02788942,0.00124991,0.13874840,0.00095329,0.04615537,0.00211907,10,96
oracle_interventional_selector,deformable_pull_policy,material_shift,medium_budget,heldout_mechanism,0.82916667,0.02113013,0.89176384,0.02220700,0.85988170,0.00172080,0.05167026,0.00202469,0.04942087,0.00098566,0.02594152,0.00186545,0.13905520,0.00172571,0.04104465,0.00378368,10,96
oracle_interventional_selector,deformable_pull_policy,material_shift,medium_budget,heldout_object,0.80625000,0.03577936,0.87711409,0.03864718,0.86299700,0.00317318,0.04093986,0.00274428,0.04589461,0.00154898,0.02495129,0.00133732,0.13835000,0.00134383,0.04441609,0.00478884,10,96
oracle_interventional_selector,deformable_pull_policy,material_shift,small_budget,clean_budget,0.82916667,0.02023437,0.90992777,0.02095487,0.86854800,0.00235051,0.03344376,0.00142994,0.04337826,0.00095250,0.02171828,0.00133733,0.14215560,0.00159319,0.03796824,0.00233767,10,96
oracle_interventional_selector,deformable_pull_policy,material_shift,small_budget,combined_stress,0.78750000,0.02321882,0.83436005,0.02554040,0.85357030,0.00302719,0.05963644,0.00258242,0.05456958,0.00125978,0.03036283,0.00118431,0.14636160,0.00158579,0.04852450,0.00387904,10,96
oracle_interventional_selector,deformable_pull_policy,material_shift,small_budget,heldout_mechanism,0.80520833,0.02636659,0.86588871,0.02807797,0.86104550,0.00235723,0.05045436,0.00268968,0.05146822,0.00185002,0.02581112,0.00164410,0.14267880,0.00134533,0.04260672,0.00350004,10,96
oracle_interventional_selector,deformable_pull_policy,material_shift,small_budget,heldout_object,0.79895833,0.01695936,0.86681961,0.01979829,0.86218470,0.00166826,0.03923076,0.00145246,0.04869522,0.00200477,0.02582922,0.00212046,0.14164480,0.00134315,0.04366921,0.00342167,10,96
oracle_interventional_selector,deformable_pull_policy,material_shift,tiny_budget,clean_budget,0.81145833,0.02029151,0.88285174,0.02262682,0.86260720,0.00162885,0.03726732,0.00237869,0.04531841,0.00190726,0.02477507,0.00176163,0.14677840,0.00091576,0.04327035,0.00413315,10,96
oracle_interventional_selector,deformable_pull_policy,material_shift,tiny_budget,combined_stress,0.77395833,0.02839638,0.81837000,0.03037231,0.85352070,0.00166826,0.06010540,0.00145246,0.05642206,0.00181635,0.03024217,0.00203118,0.14954840,0.00093828,0.04813824,0.00394370,10,96
oracle_interventional_selector,deformable_pull_policy,material_shift,tiny_budget,heldout_mechanism,0.78125000,0.02215728,0.83663296,0.02256076,0.85681550,0.00316433,0.04974132,0.00257632,0.05119947,0.00119030,0.02814301,0.00079024,0.15068040,0.00095329,0.04847521,0.00226667,10,96
oracle_interventional_selector,deformable_pull_policy,material_shift,tiny_budget,heldout_object,0.76458333,0.02361440,0.82723110,0.02672267,0.86158140,0.00319098,0.04402752,0.00144120,0.04941995,0.00148853,0.02577739,0.00133937,0.14931760,0.00159069,0.04853818,0.00379679,10,96
oracle_interventional_selector,deformable_pull_policy,operator_bias_shift,large_budget,clean_budget,0.86250000,0.02487521,0.94191599,0.02554730,0.86570380,0.00170767,0.03939466,0.00148623,0.04255160,0.00126164,0.02325120,0.00131177,0.13248840,0.00172982,0.03630570,0.00342042,10,96
oracle_interventional_selector,deformable_pull_policy,operator_bias_shift,large_budget,combined_stress,0.78541667,0.01298417,0.83535275,0.01430925,0.85768830,0.00174707,0.06435134,0.00255226,0.05393445,0.00105763,0.02849689,0.00177506,0.13667080,0.00157411,0.04675785,0.00262417,10,96
oracle_interventional_selector,deformable_pull_policy,operator_bias_shift,large_budget,heldout_mechanism,0.81875000,0.02691423,0.88284874,0.02768807,0.86225360,0.00236577,0.05387566,0.00154253,0.04865238,0.00090688,0.02504860,0.00136702,0.13532720,0.00134979,0.04081590,0.00280735,10,96
oracle_interventional_selector,deformable_pull_policy,operator_bias_shift,large_budget,heldout_object,0.82916667,0.01527843,0.89998567,0.01696445,0.86626980,0.00173394,0.04631866,0.00271247,0.04716271,0.00095743,0.02415250,0.00181579,0.13353600,0.00180315,0.04005931,0.00352212,10,96
oracle_interventional_selector,deformable_pull_policy,operator_bias_shift,medium_budget,clean_budget,0.82395833,0.02366338,0.90040034,0.02522429,0.86812290,0.00275468,0.04043098,0.00272038,0.04536843,0.00178576,0.02237181,0.00159571,0.13542840,0.00157868,0.03944408,0.00344255,10,96
oracle_interventional_selector,deformable_pull_policy,operator_bias_shift,medium_budget,combined_stress,0.77708333,0.03194989,0.82088932,0.03431187,0.85281550,0.00236392,0.06634106,0.00254633,0.05571646,0.00195340,0.03086603,0.00153869,0.13864560,0.00099082,0.04933922,0.00454573,10,96
oracle_interventional_selector,deformable_pull_policy,operator_bias_shift,medium_budget,heldout_mechanism,0.77500000,0.03000625,0.83156975,0.03132397,0.85875980,0.00178648,0.05344558,0.00203292,0.05219293,0.00183285,0.02810480,0.00186767,0.13728960,0.00100583,0.04757324,0.00450270,10,96
oracle_interventional_selector,deformable_pull_policy,operator_bias_shift,medium_budget,heldout_object,0.81250000,0.01948815,0.87763082,0.02069698,0.86195070,0.00274690,0.04878298,0.00152001,0.04792835,0.00202709,0.02613519,0.00142730,0.13662760,0.00098332,0.04397441,0.00335609,10,96
oracle_interventional_selector,deformable_pull_policy,operator_bias_shift,small_budget,clean_budget,0.81041667,0.02037125,0.88303986,0.02027624,0.86533660,0.00315551,0.03943108,0.00235780,0.04485428,0.00145378,0.02444932,0.00097651,0.14239760,0.00096080,0.04395219,0.00257552,10,96
oracle_interventional_selector,deformable_pull_policy,operator_bias_shift,small_budget,combined_stress,0.77708333,0.01805718,0.81933180,0.02075015,0.85171830,0.00174707,0.06678896,0.00255226,0.05581628,0.00191020,0.03052628,0.00188258,0.14577960,0.00098332,0.04946125,0.00385146,10,96
oracle_interventional_selector,deformable_pull_policy,operator_bias_shift,small_budget,heldout_mechanism,0.82187500,0.01156944,0.87825480,0.01286308,0.85768430,0.00177335,0.05511268,0.00254044,0.05174563,0.00188303,0.02772322,0.00178726,0.14363560,0.00099833,0.04210694,0.00301847,10,96
oracle_interventional_selector,deformable_pull_policy,operator_bias_shift,small_budget,heldout_object,0.78854167,0.01852562,0.85048359,0.01935705,0.86029980,0.00173394,0.04875628,0.00202621,0.04841249,0.00160560,0.02672521,0.00167550,0.14424560,0.00097581,0.04659979,0.00236429,10,96
oracle_interventional_selector,deformable_pull_policy,operator_bias_shift,tiny_budget,clean_budget,0.81562500,0.01668402,0.88456788,0.01680195,0.86342430,0.00169453,0.04070464,0.00147497,0.04751163,0.00112981,0.02459033,0.00156412,0.14772160,0.00184559,0.04214543,0.00275886,10,96
oracle_interventional_selector,deformable_pull_policy,operator_bias_shift,tiny_budget,combined_stress,0.74791667,0.03331248,0.78654077,0.03458671,0.85289580,0.00173394,0.06710912,0.00267474,0.05723225,0.00158775,0.03135920,0.00163508,0.15206880,0.00157638,0.05174451,0.00314971,10,96
oracle_interventional_selector,deformable_pull_policy,operator_bias_shift,tiny_budget,heldout_mechanism,0.77812500,0.02706011,0.83051206,0.03023999,0.85748280,0.00176021,0.05545144,0.00254633,0.05281180,0.00217054,0.02800998,0.00196414,0.15073760,0.00099082,0.04719121,0.00448427,10,96
oracle_interventional_selector,deformable_pull_policy,operator_bias_shift,tiny_budget,heldout_object,0.80520833,0.02435780,0.86669462,0.02590519,0.86232430,0.00172080,0.04860184,0.00256422,0.05052022,0.00110401,0.02564930,0.00157842,0.14861760,0.00183486,0.04297382,0.00352128,10,96
oracle_interventional_selector,deformable_pull_policy,rare_contact_mechanism,large_budget,clean_budget,0.81354167,0.02942173,0.88749443,0.03149397,0.86223670,0.00174707,0.03928828,0.00266731,0.04502910,0.00126473,0.02428739,0.00179234,0.13407600,0.00134788,0.04231975,0.00402459,10,96
oracle_interventional_selector,deformable_pull_policy,rare_contact_mechanism,large_budget,combined_stress,0.80416667,0.02313889,0.84947912,0.02337054,0.84775320,0.00178648,0.06350336,0.00253459,0.05625933,0.00148939,0.03019862,0.00162413,0.13536280,0.00135081,0.04624608,0.00320047,10,96
oracle_interventional_selector,deformable_pull_policy,rare_contact_mechanism,large_budget,heldout_mechanism,0.81979167,0.02723073,0.87851506,0.02915661,0.85505480,0.00272845,0.05537308,0.00203664,0.05156043,0.00199938,0.02630869,0.00155024,0.13478240,0.00102085,0.04141322,0.00332429,10,96
oracle_interventional_selector,deformable_pull_policy,rare_contact_mechanism,large_budget,heldout_object,0.84687500,0.01749703,0.91253245,0.01852674,0.85659510,0.00273935,0.04569388,0.00254044,0.04887572,0.00165889,0.02678948,0.00108248,0.13317720,0.00156966,0.03982146,0.00286445,10,96
oracle_interventional_selector,deformable_pull_policy,rare_contact_mechanism,medium_budget,clean_budget,0.82708333,0.01953562,0.89700113,0.02023592,0.86013030,0.00298459,0.04124800,0.00153127,0.04693412,0.00168067,0.02544921,0.00087606,0.13603080,0.00134882,0.04214650,0.00330690,10,96
oracle_interventional_selector,deformable_pull_policy,rare_contact_mechanism,medium_budget,combined_stress,0.81145833,0.02029151,0.85435578,0.02182229,0.84815980,0.00296385,0.06401528,0.00263786,0.05653123,0.00094063,0.03118410,0.00099529,0.14115480,0.00177820,0.04635317,0.00323381,10,96
oracle_interventional_selector,deformable_pull_policy,rare_contact_mechanism,medium_budget,heldout_mechanism,0.80104167,0.02626098,0.85471507,0.02868577,0.85543970,0.00182589,0.05586640,0.00203859,0.05420127,0.00219459,0.02789232,0.00170846,0.13896120,0.00156116,0.04477198,0.00304546,10,96
oracle_interventional_selector,deformable_pull_policy,rare_contact_mechanism,medium_budget,heldout_object,0.83333333,0.01924902,0.89854909,0.01918229,0.85755540,0.00310322,0.04668040,0.00203292,0.04850626,0.00086908,0.02523482,0.00094981,0.13928560,0.00156748,0.04078378,0.00202473,10,96
